"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"q_9",0.00209347032823617,0.00323621418238903,0.00293722358140037,0.00214442976387993,0.00128455291976748,0.00104817415757665,0.00121113252786813,-0.000469527950865231,-0.00270844781508105,-0.00268240660264559,0.000652681751600422,-0.000920551917026425,0.00204684219642144,0.00302859186778277,0.00451938693725624,0.0018754107549989
"q_10",-0.000406364802612041,0.00034636550986151,-9.81906821659598e-05,-0.000360052934777754,1.1931320874012e-05,-0.000387752652775021,-0.00131892419484196,0.000783326197019383,0.000909590591364896,0.0018517632126424,0.000344353897945207,0.000179995720372898,0.000529468169348791,0.00131030392207153,0.00141313430266837,0.00778161091501937
"q_11",-0.00166437108159401,-0.000328589913143064,-0.00193540065210371,0.00022629074044227,-0.000732443579689915,-2.84022819338674e-05,-0.00242608685621629,0.00223706995770917,0.00188646663114753,0.0029699060265054,-0.00161637198007449,0.00158958676052874,0.00712690129401171,0.0139989155823254,0.0192324092483993,0.017739370973026
"q_7",0.00448230079833568,0.00398712496848709,0.00355290407037783,0.00393702793309408,0.00395091874486045,0.00520809663634146,0.00467004885415837,0.00454018447026868,0.00572560809101167,0.0063247520398692,0.0101398784297136,0.0134315497771864,0.0130374259843132,0.0140710517828469,0.0165198547336834,0.0187004752024286
"q_8",-0.000610136761406618,-0.0027926091589311,-0.00279307932521748,-0.00252590226314202,-0.00164050178668895,-0.00276129872252164,-0.00250734190086292,-0.00142687706035901,-0.00197213599859096,-0.000922159514539123,-0.00106091539489873,0.000790537692460943,0.00114764851592442,0.00079759598971204,0.000419854825954923,-0.0017159759454911
"q_9",0.00771560880973777,0.00432611787252838,0.0055115242761361,0.005342547380605,0.00549232108673782,0.00418867973822443,0.0041230150460232,0.00514606788671408,0.00818746457415923,0.00617823142535459,0.00621599003603558,0.00590454022603047,0.00369293358210171,-0.00101217389360126,-0.000544108955722444,-0.00205810443053053
"q_10",1.95848822803108e-05,-0.000315979729428752,-0.000120021164973999,-0.000896619653343453,-0.000583259662552565,-0.00175815270429211,-0.00150665609292064,-0.000522237596330935,-0.000235421932877965,0.000151010504973608,-0.00103276837528284,-0.00198286498262706,-0.0028536984767002,9.77578778465732e-05,0.000125790854906476,0.00320015848618493
"q_11",0.00231572758158786,0.0026214156077169,0.00256571998172591,0.00196436466024772,0.00277181137388274,-0.000435288834868068,-0.000327377378280817,0.00135009716071225,0.000586577020244853,0.00141956552980227,-0.00503175444357501,-0.0129164008726912,-0.0101996209796617,-0.00950895490552672,-0.0154025208883719,-0.0137326414549468
"",-0.370415404322941,-1.88198983486275,-0.549777510360988,-0.212596339348335,-0.59761713347645,0.451078127752781,0.939107871355319,1.0693879741657,1.01310175461601,2.15836800355757,1.78616171391236,2.68326900755463,0.865722914660234,-0.97456034815882,-0.910054944557461,-0.0579938023504963
"util",0.147223203060252,2.31973526457394,0.611776241810636,0.0255455350991562,0.620826928633748,-1.11536544619323,-2.24553181163355,-2.62925815954567,-2.28063137740045,-4.54226497207217,-3.93884968538824,-5.70540242117353,-2.09014334019035,1.88411174497662,2.08167745071856,-0.210677414688037
"util",-0.021132164159546,-0.988544504658764,-0.265362480705079,0.0632327989515734,-0.252665335101154,0.680700987053667,1.45004997370299,1.83086917557115,1.54131351288728,3.03074513690341,2.65351879351148,3.91653071844862,1.61020390106876,-1.16367099163994,-1.39231393714145,0.0902597145898196
"util",0.000609537774931923,0.147137500344161,0.0395649147984471,-0.0190495659520425,0.0402967212979915,-0.128720729756563,-0.295558988841394,-0.402416990182171,-0.335448636885846,-0.665313545693316,-0.572607445288918,-0.871740666057202,-0.391358340911647,0.246980493265715,0.293691586052255,0.00443680055932096
"Z1",0.124792210535767,0.0985599323672623,0.0408436818260438,0.0891098819166486,0.134834374770679,0.1692184031925,0.0507630981785208,0.103258803013581,0.021561484129762,0.100470829448659,0.0895412750238437,0.195196046256938,0.162205670876098,0.168242938634831,-0.077345972866982,0.259184563771081
"Z2",-0.0931813391308275,-0.141462332032237,0.00305337405341944,-0.0174444923229057,-0.0748251319533255,-0.0867823789177593,0.0675007255472703,-0.00199249171057227,0.0356983993160575,-0.113668038203104,0.00236645233160194,-0.34412841930478,-0.191729254987198,-0.314935634602716,-0.117084375835297,-0.30218068188172
"Z3",0.0189898827470496,0.0295804584386333,-0.000225101946473721,0.00275600427631881,0.0113482413578382,0.0104487868709164,-0.0115561780564149,-0.0025788224694661,-0.0135029578823435,0.00772658861147328,-0.00517285386332237,0.0647967287944166,0.0408623058284141,0.0541835865829923,0.00839649886118326,0.0552545074034337
"Z4",-0.00903091854332959,0.0196142591677015,-0.11311043529079,-0.195775786129371,-0.161869475095224,-0.235308167734329,-0.0310378940196827,-0.0748506414383666,-0.133467604344677,-0.0914732935243088,-0.125156973006993,-0.246382087727173,-0.309496170496002,-0.37325405381097,-0.162080061955091,-0.21770567366374
"Z5",-0.0984756060302891,-0.100446414202559,-0.123089216312801,-0.13198298629813,-0.143150198215535,-0.0882206883991549,-0.0671713277702744,-0.0412623898183619,-0.0531355416646645,-0.0537308841913093,-0.00638979422511436,-0.0620754691598616,0.050238231101849,-0.0318363711960171,-0.072874330975703,-0.101211753524819
"Z6",-0.00084480528782908,0.000288583250844491,0.0206003879288291,0.03828587543067,0.0220989845119268,0.0437407850578005,0.00264516666798808,0.00428225204556683,0.0216997794818217,0.0229520193273628,0.0314677687454249,0.0341762599833367,0.0583804667765364,0.0724646302397545,0.0343357478255792,0.0379127353273874
"Z7",-0.0113773738750675,-0.0140709788106088,-0.00150258422238836,-0.0111334514716966,-0.0142064427341052,-0.0217913634904077,-0.0015124654942798,-0.008350902987131,0.00403777164343785,-0.0116578408966624,-0.0101967051083985,-0.0318472347390147,-0.0299206391836149,-0.0285740782863086,0.0122431195527225,-0.0359535065850856
"Z8",0.231019903126183,0.0896793966877865,-0.00970329976342172,-0.0540740746521057,0.0557272002824628,-0.0787117336046597,-0.0243676438302214,-0.0332502918475851,0.0298116454170786,-0.00441871049373422,0.126434158384761,-0.031729016154918,0.100444838221944,0.0134669344268748,0.143319050028871,0.177678462818606
"Z9",-0.194575854003202,-0.0836086411333994,0.0855711847903595,0.155362112619326,0.156745801912695,0.0855022080618295,0.0999572671009231,0.159683308388536,0.0924118286276124,0.083921777343145,0.0782444879480698,0.187767750092939,0.0461031223325713,0.119794628160754,0.0981033520726197,0.0992134950584934
"Z1",0.00109933471508173,-0.0179597607813536,0.0219345316739028,0.00524940467223886,-0.025367053218281,-0.0241785505041964,0.0514013669457198,0.0168958044428592,0.0579584925209267,0.047801124999555,0.0416134998870454,-0.0441179790030925,-0.0293758488078695,-0.00527237228361495,0.119964148665899,0.00494557231145672
"Z2",0.00468505122044603,0.0267819925539697,-0.0211394144148242,-0.016658557744318,0.00660862633940519,0.013344984337957,-0.0889962691536894,-0.0649258375921247,-0.0711225930723751,-0.0497668875136617,-0.0949426353828951,0.101409905901602,-0.00318128247243504,0.00807217801189601,-0.0834756909333334,-0.0677960349590141
"Z3",-0.000862578837085222,-0.00500041990982074,0.00550451438705718,0.00429462348754187,0.000930232493348703,0.000546826326686131,0.0160469091674841,0.0125104355542513,0.0148759314443529,0.0176394116080708,0.0214195008030848,-0.0176517668499031,-0.000773461187842198,-0.0011016431883454,0.0197538690138051,0.0144374318834892
"Z4",-0.00578562670615717,-0.0247252056909161,0.0132792755445122,0.0372479106771595,0.0258592057642807,0.0519220804593362,-0.0553588665580697,0.00765750182980549,0.00716457555598348,-0.026075254991673,-0.0304368333639965,0.0459104141302928,0.0547970149859221,0.0525231457842871,-0.0696654925916952,-0.0689517485223012
"Z5",-0.00657816926976969,-0.00310117135014857,-0.00226687373162478,0.0051342647026648,0.0145377048950593,-0.0182964870402763,-0.0237639279139735,-0.0342134403284319,-0.0445822722322555,-0.0514091696745006,-0.0676532577946395,-0.0427423307122623,-0.0866168518165394,-0.0530231656542485,-0.0174611427366726,-0.0199315430120339
"Z6",0.00061723310533191,0.00250721626081936,-0.00324358448482756,-0.00841902275847462,-0.00259864667185278,-0.0115503693309214,0.00913598572748458,0.00103579805175742,-0.00139770155173317,-0.00174671227513043,-0.00117595375724276,-0.0039511512854693,-0.0115137855306386,-0.0105267718169861,0.0126992337116078,0.0188452915885119
"Z7",-0.000122586925611301,0.00294242080562434,-0.00332835803763971,0.000510312665056416,0.00352431961252679,0.00518970049284443,-0.00724867545490921,-0.00254565718007828,-0.00875791909902581,-0.00656063784647598,-0.00609178669785397,0.00868955731452258,0.00670224317227868,0.000957485986758009,-0.0190583544900617,-0.00480817205297994
"Z8",-0.0333128741195968,0.0544891582051571,0.0957054139166873,0.120167721032192,0.0768801923515716,0.135075585737958,0.112076090414342,0.137466286850088,0.0925050967472484,0.108646235437405,0.0434549261670046,0.138682309715967,0.0508459808016031,0.101911816226218,0.020183595657429,0.00983072721756493
"Z9",0.0284970835241321,-0.00779567929440381,-0.0805489730219634,-0.11816756993497,-0.11775634356345,-0.085825264600763,-0.0957776105362266,-0.137777411367965,-0.106146944263949,-0.107224041718133,-0.117263678595047,-0.156986177318709,-0.0490776378563295,-0.094346400114917,-0.057452240531846,-0.0462955573562215
"q_8",-0.0675133855682926,-0.0893480819048666,-0.0930864485901463,-0.100950282276023,-0.108174157957216,-0.11067931438589,-0.121392528147982,-0.131053307939127,-0.127745832583468,-0.120752738103713,-0.128157027679668,-0.144515581251389,-0.137515225338761,-0.14887681844859,-0.145671854733271,-0.126523342114186
"q_9",0.0307778168357649,0.0221635154741683,0.0399510804195567,0.0404309154721357,0.0423796913067905,0.0405006126369041,0.0379031047214955,0.0444966855781212,0.0403896545143546,0.0265024155115089,0.0377123933012787,0.0594620935165969,0.0622698457927116,0.0509709381214826,0.0559891665714996,0.0139792672972797
"q_10",0.00381474968949484,0.0123509805481508,0.0149663294975382,0.02160333455859,0.0251399977277009,0.0306997021240421,0.0443341900088657,0.0513813901036401,0.0557495452068112,0.0532938321368681,0.0619583663026641,0.0624051789302103,0.0685923435949923,0.0548140542426553,0.0529731350483467,0.0431427684998193
"q_11",0.0163999835263474,0.0528720917406164,0.0419233065972098,0.0511500557832994,0.0674567776392012,0.075146388245816,0.0806438390040786,0.0870829843823391,0.0772834201955782,0.0799693789568643,0.0844532405442459,0.0758486338086091,0.0723581904561993,0.0515500699584604,0.0605605954551121,0.0933081892923241
"q_8",0.0168952961090337,0.0282884865241431,0.0328548983186297,0.0372086775830016,0.0407752938999794,0.0429862694583797,0.0482901108529269,0.0516944120361599,0.050500291230828,0.0483968012934113,0.0537606523408381,0.0673102931587566,0.0551842270089026,0.0695002713001427,0.0651488540260055,0.0612838619447343
"q_9",-0.0018466685321618,0.00299508898799997,-0.00953714015986946,-0.00854711839790774,-0.00786719142237934,-0.00162462767709081,0.00197162627216232,0.00786959762723587,0.00972082375545041,0.0274882172739816,0.0144762422159479,-8.20636580676155e-05,-0.0025300631684109,0.00851087171031427,0.00220293442562124,0.0280838056201649
"q_10",0.000132813742870823,-0.00409784763577204,-0.00526231851409474,-0.00783159855209895,-0.0104569330923994,-0.0121063976069249,-0.0166238690286026,-0.0183178460681593,-0.0224734056468041,-0.0207499546426873,-0.0253762409734843,-0.0274603432970271,-0.029910595134288,-0.02732850161149,-0.0240507509963481,-0.0165220648518659
"q_11",0.0046740954530758,0.00191386311160191,0.00728632175881707,0.00176676570453752,-0.00477281958739847,-0.0106231596424723,-0.00308644605531637,-0.00788238983468552,-0.00238194083086887,-0.0150628831910006,-0.0145251447160764,-0.0244161836282962,-0.0321282963758932,-0.0265268429624014,-0.0244275032746643,-0.0418076760099541
"q_8",-0.00562534751296838,-0.0111026151841957,-0.0118965148786755,-0.0128233209981,-0.0145410706746129,-0.0176071000843813,-0.0206367202287795,-0.0185838531841254,-0.0199113114967092,-0.0253610743422799,-0.0320862237366242,-0.0335009212396648,-0.0211981996515157,-0.038853398684063,-0.0374953742283747,-0.0527994600907213
"q_9",-0.00670073725115242,-0.0108876864506045,0.000758171998964867,0.00408679005544621,-0.0024698277527351,-0.00193412383153771,-0.0103207649206891,-0.0168966677371139,-0.00534062261457985,-0.0284516272520397,-0.00922019899880522,-0.0142808412919995,-0.0189417318589948,-0.0271859978163859,-0.0270956051969686,-0.0320633534879923
"q_10",0.00080804215150325,0.00109172002591539,0.00165981529659788,0.00189861692115253,0.000148059532938602,-0.00207888766561827,0.00148602895784791,-0.00148778493020785,0.00687313781619998,0.0110018993565575,0.0113356602675167,0.0129672918342637,0.0117869226032416,0.0173710234955326,0.0081693099508686,0.0106818009959107
"q_11",0.00649670465336133,0.0109179637734517,0.00724951209773863,0.00694685561986191,0.00897499337341813,0.00725722696360515,-0.0012788647014903,0.00115293174256277,0.00364258884548906,0.0260299386817188,0.0257657212486206,0.051105344346107,0.0535054266031494,0.0670274871730324,0.0423025847976812,0.0627934882289355
"q_8",0.00101704265288661,0.00192631500529615,0.00222198596746337,0.00194882868663172,0.00229312267882085,0.00286083253774895,0.0036360049597117,0.00249058989714414,0.00208642542612133,0.00246019730455353,0.00415787880496623,0.00358339111875289,0.000976622056162577,0.00439184331745346,0.00427566120075332,0.0078645761154075
"q_9",0.00108287193786404,0.00184961375201531,-0.000577358828293261,-0.0010517536252912,-4.60854603134189e-05,0.00018547483631487,0.0018563094979296,0.00311230321391458,0.000817306224100165,0.00646797844985176,0.00289984220416852,0.0046408314116224,0.00440820061925519,0.00484086406783922,0.00459605729534142,0.00648026128663238
"q_10",-0.000433544647363747,-0.000585774465383987,-0.000637298210002552,-0.000990464742834797,-0.000673850046019227,-0.000220344063062547,-0.00100625950039192,-0.000363591526629494,-0.00216510684175744,-0.00262256826279059,-0.0028676551455023,-0.00308912409620763,-0.00281848132760578,-0.00374234666055969,-0.00197509124845893,-0.00249542741268971
"q_11",-0.00145544062664239,-0.00241582126717927,-0.0015540962443586,-0.00110213448245672,-0.00139401952578004,-0.000801717975250532,0.000582724098251566,-8.89109567306077e-06,-0.000407853462911189,-0.00531605254838215,-0.00531549717218649,-0.0107317235667704,-0.0123697291116398,-0.0137205165064698,-0.00891042543545457,-0.0134139591770608
"q_8",0.0146320135845843,0.00970681023204133,0.00794063560842294,0.000862196896520646,-0.0060651539222909,-0.00444502692985227,-0.0116248997636932,-0.010215065896682,-0.0184030175019176,-0.0135627789175743,-0.021441112083224,-0.049896439048269,-0.0531120706983057,-0.0594616833177904,-0.049834037785249,-0.0574129662521498
"q_9",-8.95113556497546e-05,-0.00356505259012714,-0.0104795665998242,-0.0201389396274701,-0.0176569652954553,-0.022978165713819,-0.011139467761247,-0.0206578612745452,-0.0302193117170855,-0.0329469124622247,-0.0386758535574695,-0.017826748041031,-0.0158025003587955,-0.0318631643073622,-0.0214178849322518,-0.0301348436835932
"q_10",-0.00435946747057433,-0.000855112818641269,-0.000425701630424229,-0.000936936731529938,0.00412488429469825,0.00950424828714753,0.00526492904942376,0.0057315834788637,0.00564985723938843,-0.00659806772007751,-0.00528691533689188,-0.00385607692893577,-0.00640400794287995,-0.0105222500070797,-0.00532817456910238,-0.017939228295146
"q_11",-0.0189197436002955,-0.0273592755713913,-0.0176029459285586,-0.00941849860860634,-0.0121618673171647,-0.00354593960176959,-0.0125476631582417,-0.00563525747278068,-0.00438999156848829,-0.00626254969061745,-0.00713009650744901,0.0190524117009788,0.0275125248259165,0.0324234453915082,0.0641261919148382,0.0632598741194407
"q_8",-0.0158540070653119,-0.0146871822023985,-0.0174478868289254,-0.0206214102943378,-0.0248091937429484,-0.0265270769219934,-0.0276201479792872,-0.0277310700421179,-0.0305009611569179,-0.0298398318400011,-0.0311473792834736,-0.0379572309806871,-0.0379213832319476,-0.0457474389786828,-0.0420253405501619,-0.0421729099127012
"q_9",-0.0202570611403939,-0.0197488688540375,-0.018932539014806,-0.0153475446954443,-0.0139345086712889,-0.0161040002530413,-0.0143528567935627,-0.0178787135165381,-0.0155314300162495,-0.0219299404494274,-0.0188513376681609,-0.0157154820055994,-0.0011048628180546,-0.00124737444204162,-0.00497498076321261,-0.00270554777455537
"q_10",0.00451114715134636,0.00516087019244923,0.00541917693135937,0.00481694481983089,0.00619377069442705,0.00544264524935925,0.00512477615380056,0.00531581764620897,0.00391174763376907,0.0064162816208845,0.0108356646548192,0.0100076372633837,0.00572974567891098,0.00634400621609651,0.00720027597332615,0.0116540567791122
"q_11",-0.00744666298745536,-0.004521569945615,0.00201496151523357,0.00084450723313328,0.0025542625565298,-0.00411682397452789,-0.00250039649447271,-0.00668446140770372,-0.00269777931047309,-0.00434237973962041,-0.00415345598180284,-0.00732491152450691,-0.00548132379443932,-0.00405435804734428,-0.0112339764158323,0.00432342562947069
"q_8",-0.00385652838971764,-0.00284883158406123,-0.00252709191005279,-0.000945533381639319,0.00058634204889305,0.000217371495144987,0.00144990769122208,0.00161831938575068,0.00353746462740032,0.00297930271074792,0.00453591800225781,0.0104524012473594,0.0120659258451177,0.0134152340810708,0.0124668337634458,0.0144899864242103
"q_9",-0.000335431429923945,0.000586689174801477,0.00182909781460059,0.00345059969896978,0.0023912340464184,0.00348582814450205,0.00142257797429224,0.00315203544967399,0.00535556029071365,0.00561888224901797,0.00712023830015176,0.00237496975097929,0.00113443126364738,0.00496874767477969,0.00319685596011448,0.00536476899156465
"q_10",0.00104732921533721,0.000530468242030411,0.000357331813718745,0.000495651988964347,-0.000151651228042208,-0.00113900265721183,-0.00028120158857996,-0.000323961002585526,-6.82416154801402e-05,0.00190493811971328,0.00173967065613867,0.00145668300289461,0.00179739573981918,0.00256854240356604,0.0021155233176193,0.00474184141277615
"q_11",0.00285098038043291,0.00372307441426834,0.00205215536335786,0.000192294968436055,0.00147282532229433,-0.000672454986803788,0.00155331554829449,0.00102468564027754,0.000809977696041886,0.00100433819119306,0.00160600608568505,-0.00328866326074549,-0.00644237713927687,-0.00752017800411866,-0.0127277816798661,-0.0130132215385578
"q_8",-0.000607576720494765,-0.00191390639098669,-0.00261713187760047,-0.00286102424838264,-0.00347526368220882,-0.00386470893737719,-0.00470474407547218,-0.00480298770820278,-0.00458394397047188,-0.00420181163177867,-0.00505008731392298,-0.00680444524140603,-0.00505084655008686,-0.00756492926774038,-0.00724743460541741,-0.00784901346484977
"q_9",0.000446138149799144,2.80811238400932e-05,0.00175768962249076,0.00156938062075832,0.00169772868772736,0.000560139231456201,-0.000186966554373703,-0.00145987218240223,-0.00150373147532801,-0.00481376169283226,-0.00292563400095344,-0.00141275304192307,-0.000425466518279659,-0.00178553084431574,-0.000767716585350316,-0.00435324697825568
"q_10",8.20571302574582e-05,0.000667534539911854,0.00085666904416804,0.00123524640753364,0.00149347459331765,0.00170101044524533,0.00217162389198202,0.00219406975453809,0.00286470834452837,0.00261907704458421,0.00329147086848778,0.00361830040242691,0.00387398998276066,0.00385744658478166,0.00321060580439972,0.00231442091613462
"q_11",-0.00032800683403275,0.000300491435706386,-0.000272036454621225,0.00063691734090043,0.0011202511722491,0.0019699816864215,0.000483014439299159,0.00105232788220424,0.000262385568338906,0.00308041488855614,0.00280669383139916,0.0053713290223091,0.00766793393569484,0.00704703022292975,0.0060007821940418,0.00856262181786435
"q_8",-0.0328628647067318,-0.0220472266673483,-0.018401676247267,-0.0172509554377194,-0.0177632624410329,-0.0189454387402541,-0.0194258669406367,-0.0191101688343899,-0.0253093131883605,-0.0226746161144613,-0.0231711699405836,-0.0300880475518027,-0.0367100793878804,-0.0408562507435994,-0.0453261765921268,-0.0375751617795276
"q_9",0.0354948836363629,0.0621625737055386,0.0530259280719423,0.0534717219328121,0.0594116442675493,0.0547325389216559,0.0592917600848698,0.0620920651400801,0.0642473169404979,0.0583538981571942,0.0612755601282032,0.0648200794645513,0.0778455923745347,0.0808551418292958,0.0825425902640653,0.0771186475525588
"q_10",0.00364674770242384,0.0101834810106431,0.00962052612198199,0.0106263183073266,0.0133485394268243,0.0112155121806054,0.00617662665181224,0.00684284072313033,0.00856486271826253,0.0117467533100321,0.0118340808482107,0.0118154454678475,0.0117377031334163,0.0147843331184905,0.00967206204401185,0.00636143084696988
"q_11",0.0116176896190538,0.0300268906687505,0.0416132369056838,0.0479582578941936,0.0447918453080456,0.0539445450300017,0.0459286041788299,0.0456545549285161,0.0387003755503392,0.0379848610815368,0.0321744955884534,0.0399733103099128,0.0455672852728925,0.0511545122894427,0.0484119308535601,0.0453132106527883
"q_8",0.01990665901111,0.014207933744828,0.0167878189837624,0.0161027537439338,0.0198219175609131,0.0221427294385638,0.0258507127470759,0.0277225968104277,0.0300510358692701,0.0282140967246598,0.0263941256058991,0.0298081998234902,0.0357021381632078,0.0407021251765291,0.043686217681134,0.0443679413924462
"q_9",-0.0125246978128614,-0.0331893216211545,-0.0250946257403498,-0.0279007721115772,-0.0290113868021734,-0.0308628446064679,-0.0305455251153314,-0.0302382779220306,-0.0385872805981443,-0.035664511035803,-0.0403250818609314,-0.0340639336086595,-0.0365816004614108,-0.0358573051091093,-0.0309090613498819,-0.0352110408026324
"q_10",-0.00344623224722862,-0.00653347015980061,-0.00716870924442753,-0.00749274377923278,-0.00567536459822283,-0.00665502030931366,-0.0091044816213887,-0.0121259696268156,-0.0118720782567282,-0.01409984558372,-0.0166175715973472,-0.0147985302591295,-0.0139665726038451,-0.012440630924684,-0.0144716785156639,-0.0204666589580515
"q_11",-0.0107606249596634,-0.0254294885707182,-0.0410992607833118,-0.0486885975447815,-0.0492997065038401,-0.0423687335100948,-0.0428235911759648,-0.0451744876291455,-0.0394654205025797,-0.0376024342992264,-0.035900384222499,-0.0427087617965197,-0.0451566190290963,-0.0440616810776224,-0.0403645994773249,-0.055826490503493
"",-0.215847209193745,0.402777252099686,-0.185630769672669,0.217827558938459,0.115804265614896,0.667291854562397,-1.43180513223325,1.00880767549598,-0.281493236882787,-2.87191602792343,-1.05538355593986,-0.474357577179658,0.343996004787397,0.144342737324602,1.16258167904707,-2.20933180077068
"util",0.0960450356515707,-0.978887286763231,-0.384250134596657,-1.15378181764865,-1.23373794914796,-2.09137213090424,2.13303613469747,-2.59525645446439,-0.535909734863796,4.16759892329568,1.02430224486617,0.441494341630151,-1.22552549640805,-0.566481453637775,-2.72641777673048,4.63722674832915
"util",-0.0272624301692419,0.520652331090058,0.32871380348517,0.772893559291557,0.93782312589628,1.43074197453889,-1.29214800961007,1.74887362832582,0.524777422720807,-2.54718138117008,-0.572485981004244,-0.384997618018981,0.699143961262026,0.259325038913012,1.71006438566661,-2.95178698923493
"util",0.00156413686312541,-0.0886935416510783,-0.066918543121034,-0.15378456928998,-0.19460421704608,-0.303215820782325,0.267243075283668,-0.365998517414277,-0.123503811913932,0.573780948663998,0.133939678183622,0.131613505499379,-0.11642784048994,-0.0480699697626013,-0.345924058220861,0.601267740061813
"Z1",-0.0527679513023592,-0.0299829316572786,0.134832519460762,0.161195095434664,0.226343864534648,0.144002104246397,0.116466886055394,0.226998215756749,0.312533738758593,0.498656509720939,0.32993122066603,0.0166247125950713,0.127769523160972,-0.0769608498616405,0.125790456188366,-0.219622294768022
"Z2",0.0826947539491425,0.153814873799801,0.0803643319680144,0.0685940634211862,0.00691579609923784,0.0189335681817856,0.00365545850482193,-0.0426376783509266,-0.159275077171685,-0.0275462040811138,0.02925761783507,0.275895387111232,0.0228227152278782,0.18166015001514,0.181489096575732,0.221899545185948
"Z3",-0.0169104955838073,-0.0242822813869921,-0.0165731602687575,-0.0198398460928954,-0.0101744809336487,-0.0148808301496772,-0.0122154462209209,-0.00632288544616461,0.0112175059435805,-0.00133789256337282,-0.0133426371069909,-0.0546921523657632,-0.0183219270749864,-0.0393978271633993,-0.0455220955303661,-0.0549163394137012
"Z4",0.120599475618765,-0.0512464642389756,-0.163833066564989,-0.240694829479968,-0.148097178996146,-0.165858619952908,-0.0684227639048304,-0.274783396011976,-0.183010862347227,-0.279339504161741,-0.445697706249097,0.0458289590705627,0.0312117760066962,0.0385411643997147,-0.208405453397007,-0.082544418878968
"Z5",0.0337322741148237,-0.135061507808861,-0.146803047768797,-0.10717693238193,-0.141635812931,-0.301127967440728,-0.265025749592751,-0.241041568785638,-0.229960042155826,-0.220208902381596,-0.268543420145942,-0.223563638691123,-0.23277251656479,0.00188733352690732,-0.104779424066574,-0.0504543568273717
"Z6",-0.0189758127245706,0.0140001763458569,0.0243193443766255,0.0373245117953766,0.0241953552508796,0.0236597333015268,0.013327323377436,0.050447193277565,0.0442008355918004,0.0525723180792302,0.07420711107603,-0.00730924374161572,-0.0159096109046723,0.00615766395822441,0.0349632195403028,0.0165255843650345
"Z7",0.0118146155982392,0.00975395095495352,-0.00934416032905887,-0.0102225260401106,-0.0169322099344341,-0.00634134132817408,-0.00508998087644578,-0.0214236357286609,-0.0317025585512565,-0.0527096709203998,-0.0311859732914195,0.0103931456497993,0.000937782934581608,0.0140302909353007,-0.00699588192159176,0.0354667759884727
"Z8",-0.0524608767845861,0.0690584909884725,-0.00280998620019757,-0.0294317498862302,-0.0723411175217867,-0.0121689355080172,-0.0327707060860466,-0.110535353115875,-0.0742024014609619,-0.0938968094888464,-0.147437476782329,-0.0745889819582896,-0.145250375508872,-0.103896427192675,-0.0751093807626333,-0.08642414211086
"Z9",0.0682254756558057,-0.19210929334088,-0.0800596736266639,-0.162758783060776,-0.104075034123026,-0.0771685282969577,-0.082027043748846,-0.13640125082242,-0.0764402326381372,-0.0897580905607491,-0.132485546809999,-0.0543632199827543,-0.0842207045307114,-0.0986742399549729,-0.0405986989735119,-0.157486154232692
"Z1",0.0363851410180738,0.0465244264076156,-0.046855308949235,-0.0415413064117339,-0.0899079369063236,-0.0347008880641961,-0.0328933068416256,-0.0940903497853176,-0.1161416955142,-0.214207732718572,-0.145381123766076,-0.00861699469561534,-0.0217102925771478,0.110820625996635,-0.0414847474686598,0.0507634019214523
"Z2",-0.0294002435294762,-0.0860656064919783,-0.0251683240161946,-0.0155454651248944,-0.00361033566525127,-0.00175967013220154,0.0236709802983792,0.0489172456572633,0.137523645834467,0.0413161088882561,0.0741716372861984,-0.0413825768070811,0.0408615189642572,-0.0754002811648816,-0.0381448847926728,-0.0430023344203158
"Z3",0.00509823719215527,0.0135776387756353,0.00381666439237882,0.00369138584632299,0.00144279230838871,0.00282878044912887,-0.00289111257655269,-0.00586834307253203,-0.0198731007644369,-0.00716677527282907,-0.0112983809630541,0.0081803759664519,-0.00242664648125805,0.0128439803594679,0.0100840367241542,0.0147559943905387
"Z4",-0.0276910686855959,0.00824305966353556,0.0662942651040236,0.0810565491346036,0.0531911002137678,0.0575799886329046,0.02319734043009,0.0839098755448684,0.0406825282740012,0.108653337580853,0.189546158155526,-0.056504087642842,-0.0575366715841175,-0.043655107088245,0.0912117883535055,-0.0177268294350051
"Z5",-0.0106575911385715,0.0510216945074266,0.0597185131260311,0.0492525882490277,0.0584564896733018,0.0968058347489969,0.0768154246334093,0.065937462471755,0.0444246754813822,0.0616598615569763,0.0662129002996974,0.0413990257381023,0.0966460185703859,-0.031157945078771,0.0261550778448729,0.0271094054759855
"Z6",0.0047551077291474,-0.00329051984549725,-0.00901225258881875,-0.0111522027503709,-0.00843700708680579,-0.00657233534384536,-0.00248552337555405,-0.0139179691632797,-0.0103223276080613,-0.0193846951030436,-0.0278504189986336,0.0105212533596083,0.0163131871859543,0.00105712115206846,-0.0114749577967021,0.00670711204520662
"Z7",-0.00498411854484238,-0.00734374531315675,0.0049974854129798,0.00361208255202819,0.00914993434442496,0.00179026148772938,0.00353059421127241,0.0111623302383697,0.0148739888985261,0.0254728184021012,0.0172737646506309,-0.000897518347144927,-0.00264552043340838,-0.0116752737531418,0.00355590236114197,-0.00813405977472154
